speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,zh,uo1,ei4,46.63,46.74
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,耶,i1,<SIL>,uo3,39.17,39.35
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,他,a1,t,uo3,29.03,29.06
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,个,e4,g,<SIL>,41.67,41.7
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,清,q,<SIL>,i1,8.57,8.61
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,台,t,ng,ai2,4.97,5.03
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,时间,ii2,sh,j,41.81,41.84
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,时间,n,ia4,q,41.95,42.04
ma_4336,f,25,Canton,14,ma_4336_mfa,5.208333333333329,我们,e5,m,n,27.12,27.15
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,搞,g,ie3,ao3,8.18,8.28
ma_4336,f,25,Canton,14,ma_4336_mfa,5.208333333333329,不,b,n,u4,27.18,27.22
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,先,x,uo3,ia1,19.85,19.95
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,钱,q,ou1,ia2,9.0,9.12
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,时候,ou5,h,d,21.4,21.43
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,为什么,sh,uei4,e2,1.71,1.79
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,时候,h,ii2,ou5,21.37,21.4
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,嘛,m,a3,a5,30.21,30.32
ma_4336,f,25,Canton,14,ma_4336_mfa,3.2258064516128795,嗯,e3,<SIL>,n,60.14,60.18
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,老公,ng,o1,ie3,49.6,49.7
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,的,e5,d,i1,55.83,55.91
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,g,ei4,e4,46.79,46.84
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,你,n,ng,i3,24.28,24.31
ma_4336,f,25,Canton,14,ma_4336_mfa,6.896551724137951,先,x,<SIL>,ia1,22.6,22.63
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,跟,n,e1,uo3,32.05,32.11
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,个,g,i1,e4,4.7,4.76
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,跟,g,ii4,e1,20.49,20.53
ma_4336,f,25,Canton,14,ma_4336_mfa,4.878048780487803,要,iao4,ng,uo3,32.99,33.15
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,老公,g,ao3,o1,43.69,43.79
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,她,a1,t,l,49.2,49.32
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,到,d,ao3,ao4,4.54,4.6
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,是,ii4,sh,t,8.73,8.78
ma_4336,f,25,Canton,14,ma_4336_mfa,6.896551724137951,先,ia1,x,n,22.63,22.68
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,只,zh,<SIL>,ii1,55.22,55.25
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,不,u4,b,d,47.55,47.58
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,跟,n,e1,n,39.57,39.62
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,说,uo1,sh,l,21.73,21.85
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,还是,sh,ai2,ii5,9.46,9.49
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,据,v4,j,m,10.36,10.4
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,台,t,ng,ai2,23.91,23.96
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,时间,ia4,j,n,41.88,41.95
ma_4336,f,25,Canton,14,ma_4336_mfa,2.8571428571428457,对,d,<SIL>,uei4,54.26,54.32
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,帮,b,u4,a1,19.14,19.27
ma_4336,f,25,Canton,14,ma_4336_mfa,4.878048780487803,一定,d,i1,i4,32.78,32.83
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,英文,n,ue2,k,56.47,56.58
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,不,b,a4,u4,48.86,48.89
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,为什么,m,n,e5,1.85,1.89
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,你,i3,n,zh,24.31,24.34
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,去,q,ii5,v4,9.52,9.62
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,随便,uei2,s,b,24.65,24.72
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,去,q,a1,v4,40.41,40.53
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,这样,ng,ia4,t,28.88,28.98
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,嘛,a5,m,<SIL>,50.29,50.54
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,两,l,n,ia3,41.16,41.19
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,要,iao4,iu4,h,29.32,29.4
ma_4336,f,25,Canton,14,ma_4336_mfa,5.208333333333329,不,u4,b,q,27.22,27.27
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,说,uo1,sh,<SIL>,32.3,32.47
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,ei4,zh,g,46.74,46.79
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,不,b,uo3,u4,18.98,19.08
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,就,j,i3,iu4,34.82,34.88
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,找,ao3,zh,i1,35.19,35.35
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,叫,iao4,j,uo3,16.32,16.44
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,办法,a4,b,n,29.85,29.96
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,跟,n,e1,n,20.56,20.64
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,去,v4,q,n,9.62,9.66
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,据,j,n,v4,10.3,10.36
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,时候,ii2,sh,h,21.34,21.37
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,先,n,ia1,<SIL>,20.07,20.19
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,像,ia4,x,ng,24.14,24.22
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,忙,a2,m,ng,17.77,17.8
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,清,i1,q,ng,8.61,8.65
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,天,t,a4,ia1,3.6,3.72
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,天,ia1,t,n,14.62,14.69
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,因,i1,<SIL>,n,3.13,3.26
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,但是,sh,n,ii4,42.46,42.49
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,交,j,<SIL>,iao1,10.79,10.82
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,帮,ng,a1,<SIL>,19.32,19.49
ma_4336,f,25,Canton,14,ma_4336_mfa,5.208333333333329,去,v4,q,<SIL>,27.4,27.55
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,后来,ou4,h,l,31.0,31.03
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,随便,b,uei2,ia4,24.72,24.78
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,就,j,uo3,iu4,39.89,39.99
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,我,uo3,<SIL>,zh,0.61,0.74
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,总,ng,o3,t,23.87,23.91
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,她,t,<SIL>,a1,49.14,49.2
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,不,u4,b,sh,48.89,48.92
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,就,j,<SIL>,iu4,28.4,28.44
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,佳,ia1,j,<SIL>,46.35,46.47
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,你,n,n,i3,20.64,20.67
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,调,d,n,iao4,24.9,24.96
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,总,ng,o3,t,4.93,4.97
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,就,iu4,j,zh,28.44,28.66
ma_4336,f,25,Canton,14,ma_4336_mfa,6.896551724137951,先,n,ia1,sh,22.68,22.76
ma_4336,f,25,Canton,14,ma_4336_mfa,2.8571428571428457,对,uei4,d,<SIL>,54.32,54.61
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,个,e4,g,sh,41.34,41.4
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,也,ie3,uo3,g,8.13,8.18
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,老公,g,ao3,o1,49.5,49.55
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,要,iao4,iu4,h,15.27,15.34
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,说,sh,i3,uo1,39.7,39.78
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,叫,j,ai2,iao4,16.21,16.32
ma_4336,f,25,Canton,14,ma_4336_mfa,5.555555555555564,那么,m,a4,e5,12.48,12.53
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,他们,e5,m,n,4.33,4.36
ma_4336,f,25,Canton,14,ma_4336_mfa,4.878048780487803,一定,i4,d,ng,32.83,32.87
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,g,ei4,e4,47.12,47.15
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,的,e5,d,l,43.38,43.45
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,他们,m,a1,e5,41.07,41.1
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,什么,m,n,e5,48.27,48.3
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,但是,a4,d,n,42.39,42.43
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,搞,ao3,g,b,8.28,8.38
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,当然,n,a2,uo3,7.93,7.99
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,我,uo3,uo1,b,18.87,18.98
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,电话,d,a3,ia4,15.73,15.8
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,他,a1,t,<SIL>,11.27,11.47
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,李,l,e4,i3,46.12,46.18
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,电话,h,n,ua4,31.81,31.85
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,要,iao4,iu4,zh,34.92,35.06
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,找,zh,iu4,ao3,35.92,36.02
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,的,d,ao5,e5,1.25,1.37
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,懂,o3,d,ng,50.06,50.15
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,说,uo1,sh,uo3,18.78,18.87
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,单,n,a1,j,10.16,10.3
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,说,uo1,sh,t,55.52,55.62
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,男,n,e4,a2,44.47,44.55
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,佳,j,<SIL>,ia1,36.92,36.95
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,台,ai2,t,x,23.96,24.08
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,我,uo3,<SIL>,x,19.77,19.85
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,电话,ua4,h,g,31.85,31.93
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,到,ao4,d,i1,4.6,4.66
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,那个,ei4,n,g,9.81,9.88
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,钱,ia2,q,n,7.3,7.44
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,那个,n,v4,ei4,9.66,9.81
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,都,u1,d,sh,21.54,21.59
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,个,g,i1,e4,41.64,41.67
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,叫,j,e4,iao4,36.46,36.52
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,我,uo3,a4,j,35.71,35.81
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,男,a2,n,n,44.55,44.63
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,帮,a1,b,ng,19.27,19.32
ma_4336,f,25,Canton,14,ma_4336_mfa,6.071428571428577,你,n,<SIL>,i3,34.68,34.74
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,就,iu4,j,zh,45.88,45.94
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,那,n,ng,a4,48.73,48.79
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,办法,f,n,a3,30.05,30.11
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,他们,a1,t,m,4.22,4.28
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,吗,a5,m,uo3,22.04,22.09
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,那,n,uei4,a4,3.54,3.57
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,zh,iu4,ei4,45.94,46.02
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,但是,ii4,sh,t,42.49,42.52
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,没有,m,ng,ei2,43.88,43.92
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,知道,ao5,d,d,1.1,1.25
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,说,sh,ii4,uo1,55.48,55.52
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,这个,zh,<SIL>,ei4,57.36,57.4
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,钱,n,ia2,<SIL>,5.62,5.86
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,回去,uei2,h,q,15.42,15.48
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,的,d,a1,e5,55.78,55.83
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,懂,d,u4,o3,48.52,48.66
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,我,uo3,ng,<SIL>,15.11,15.14
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,的,e5,d,d,42.28,42.32
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,我,uo3,a1,j,29.06,29.2
ma_4336,f,25,Canton,14,ma_4336_mfa,6.545454545454546,的,e5,d,a5,25.71,25.78
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,的,e5,d,b,47.41,47.45
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,什么,n,e2,m,48.24,48.27
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,是,ii4,sh,i1,41.46,41.57
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,说,sh,uo3,uo1,18.68,18.78
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,跟,e1,g,n,32.02,32.05
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,就,iu4,j,i1,31.24,31.27
ma_4336,f,25,Canton,14,ma_4336_mfa,6.6339066339066335,这样,zh,iu4,ei4,28.66,28.77
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,帮,b,v4,a1,17.22,17.32
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,什么,e5,m,b,48.3,48.37
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,这个,e4,g,n,47.15,47.18
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,去,q,uo3,v4,16.62,16.82
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8608058608058595,钱,q,ou1,ia2,5.36,5.53
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,是,sh,e4,ii4,41.4,41.46
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,了,iao3,l,m,21.91,21.94
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,他们,e5,m,n,41.1,41.13
ma_4336,f,25,Canton,14,ma_4336_mfa,4.794520547945206,为什么,uei4,<SIL>,sh,1.58,1.71
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,吗,a5,m,n,21.07,21.12
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,就,j,<SIL>,iu4,15.21,15.24
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,当,d,<SIL>,a1,14.21,14.29
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,但是,n,a4,sh,42.43,42.46
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,来,ai2,l,j,16.11,16.21
ma_4336,f,25,Canton,14,ma_4336_mfa,6.460674157303367,讲,ng,ia3,m,20.94,21.01
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,去,v4,q,<SIL>,40.53,40.6
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,的,d,a1,e5,17.58,17.63
ma_4336,f,25,Canton,14,ma_4336_mfa,6.144067796610171,懂,o3,d,ng,48.66,48.69
ma_4336,f,25,Canton,14,ma_4336_mfa,6.993006993006994,说,uo1,sh,uo3,39.78,39.84
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,好,ao3,h,i1,58.13,58.32
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,的,e5,d,iao4,57.78,57.81
ma_4336,f,25,Canton,14,ma_4336_mfa,7.107843137254893,但是,d,e5,a4,42.32,42.39
ma_4336,f,25,Canton,14,ma_4336_mfa,5.2356020942408374,电话,h,n,ua4,15.91,15.97
ma_4336,f,25,Canton,14,ma_4336_mfa,4.825737265415545,英文,i1,e5,ng,55.91,56.1
ma_4336,f,25,Canton,14,ma_4336_mfa,5.8165548098433995,他,t,ei3,a1,11.13,11.27
