speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,没,ei2,m,b,29.67659156359332,29.780239784356542
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,去,q,uo3,v4,16.650875716357376,16.830202088404707
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,只,zh,<SIL>,ii1,55.24390726744958,55.254704511320675
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,要,iao4,ii5,x,42.86619642939954,43.13323022195023
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,便,b,uei2,ia4,24.733036449567216,24.775869264503616
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,清,ng,i1,sh,8.689471054431202,8.728556986612805
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,这个,zh,iao4,ei4,44.29030691243676,44.37434865062299
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,啦,l,n,a1,7.515987662644384,7.5426195048761855
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,回去,v4,q,d,15.524877894789752,15.57560479022637
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,去,v4,q,b,17.196631895760888,17.27933264275027
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,英文,ue2,ng,n,56.30651592411673,56.49539168811431
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,一定,i4,d,ng,32.83478147662098,32.94303249728802
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,些,ie1,x,<SIL>,58.62475167152525,59.079846077668414
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,她,a1,t,l,49.19328027717054,49.35550115753301
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,后来,ou4,h,l,30.987962640145575,31.045954258360062
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,清,q,u4,i1,8.511471215461022,8.617579849525358
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,是,sh,ii1,ii4,55.32846663314932,55.37906781971732
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,乡下,ia4,x,d,43.35705504705421,43.46081097538467
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,就,j,<SIL>,iu4,28.436523430452137,28.479193509903585
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,佳,ia1,j,m,36.95389473235553,37.19786384970807
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,个,e4,g,j,36.40899617191488,36.46634127822515
ma_4336,f,25,Canton,14,ma_4336_m,4.752918570718802,知道,d,ii1,ao5,1.014808170618396,1.0633468828894113
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,不,u4,b,d,49.900661890421915,49.996233516961375
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,他,t,ng,a1,17.47426228159746,17.502474860213745
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,那,n,uei4,a4,3.4157942429968804,3.4905454689077122
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,个,e4,g,z,4.758651076635208,4.799491140042015
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,没有,ei2,m,iou3,43.92808096587319,44.00828664805718
ma_4336,f,25,Canton,14,ma_4336_m,6.911375217237614,她,t,iao4,a1,40.218238354244946,40.330461981889464
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,就,j,uo3,iu4,29.230843086391857,29.306052699676357
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,的,d,n,i4,47.40234137835215,47.41542069780016
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,还是,ii5,sh,q,9.57899478896091,9.613455221242205
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,台,t,ng,ai2,23.89618689417906,23.97830953850907
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,先,ia1,x,n,19.96525299113048,20.158375004936875
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,什么,n,e2,m,48.26518305642909,48.28087823976671
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,不,u4,b,q,27.222612102071853,27.328359204972607
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,的,i4,d,iao4,57.77865328143681,57.865157300324164
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,男,a2,n,n,44.55778609233391,44.689257262099424
ma_4336,f,25,Canton,14,ma_4336_m,6.910756999450018,先,ia1,x,n,22.635770458374225,22.756360408664715
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,钱,q,ou1,ia2,9.030686668112708,9.143301496199156
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,帮,ng,a1,uo3,19.44726278246488,19.53113396584528
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,个,e4,g,z,23.652323782027977,23.70733727526228
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,老公,ao3,l,g,49.39164990291358,49.5015161862769
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,到,d,ao3,ao4,36.119347846671275,36.16141080809406
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,就,j,<SIL>,iu4,45.86053265961442,45.87827674201068
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,佳,ia1,j,sh,46.368182006521366,46.49896149217312
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,说,uo1,sh,l,21.73547460235134,21.85332731938057
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,钱,ia2,q,n,9.143301496199156,9.228372755337737
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,个,e4,g,sh,41.34272943574539,41.403577752923304
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,电话,ua4,h,g,31.866825390091307,31.952641072246816
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,的,i4,d,i1,55.82348938231448,55.94346479158973
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,这样,ng,ia4,s,24.515293241179013,24.561211255824738
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,这个,e4,g,n,47.15091076117436,47.20100139874344
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,个,e4,g,sh,41.68474486324344,41.735055397785196
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,男,n,a2,d,44.689257262099424,44.79984958447007
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,去,q,iao4,v4,25.4191175456435,25.575842090848806
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,一,i1,ii4,g,41.518375006021174,41.64625195853765
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,这个,e4,g,l,46.113677057486065,46.13103330301274
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,电话,ua4,h,l,15.974031616510146,16.061407120717057
ma_4336,f,25,Canton,14,ma_4336_m,4.752918570718802,知道,ao5,d,d,1.0633468828894113,1.2781790349368671
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,她,a1,t,h,42.58162585558764,42.65880381109515
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,电话,h,n,ua4,15.933350655868491,15.974031616510146
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,男,n,a2,d,57.680277261156874,57.760875322711485
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,先,n,ia1,uo3,20.158375004936875,20.268785894775416
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,我,uo3,n,ie3,7.961349193151649,8.124723020925671
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,的,e,d,m,17.636970254878193,17.679871606263948
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,是,ii4,sh,sh,55.37906781971732,55.48495891329646
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,两,ng,ia3,g,41.28138588271474,41.32638590903879
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,总,ng,o3,t,4.968186895918277,4.991104876152363
ma_4336,f,25,Canton,14,ma_4336_m,4.752918570718802,为什么,e,sh,n,1.8083120372625963,1.8298118569955675
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,总,o3,z,ng,23.794472969202243,23.877547169498893
ma_4336,f,25,Canton,14,ma_4336_m,6.910756999450018,说,uo1,sh,<SIL>,22.79749186457775,22.929299484662703
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,不,b,n,u4,27.206798593957192,27.222612102071853
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,就,iu4,j,iao4,34.888550095195505,34.93852927967741
ma_4336,f,25,Canton,14,ma_4336_m,2.1882923507605696,嗯,n,e3,<SIL>,60.39901910606218,60.53789811631082
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,随,s,ng,uei2,24.561211255824738,24.655873197408457
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,的,i4,d,<SIL>,44.826334303914116,45.05420213712693
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,不,u4,b,d,47.55853663194545,47.64273369007531
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,说,uo1,sh,uo3,18.788063266030477,18.908358231238296
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,办法,b,ei2,a4,29.780239784356542,29.857171400380068
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,调,iao4,d,q,25.284533874696756,25.4191175456435
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,时间,n,ia4,q,42.00072507148725,42.07172216423737
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,懂,ng,o3,n,48.732371137593866,48.77006427082589
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,晚上,n,ua3,<SIL>,14.852166565567643,14.910580252642841
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,那,n,e4,a4,35.6152690786931,35.66959003375199
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,老公,g,ao3,o1,49.5015161862769,49.56625881754457
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,总,ng,o3,t,23.877547169498893,23.89618689417906
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,呃,e1,<SIL>,uo3,26.60763425449133,26.864558719867638
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,不,b,e5,u4,48.38158899951642,48.484017988797326
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,我们,uo3,e1,m,26.864558719867638,27.11435776055842
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,要,iao4,uo3,b,30.7653250258591,30.864477702921228
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,懂,d,u4,o3,47.64273369007531,47.677284854646274
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,要,iao4,i4,h,57.865157300324164,58.0063667787837
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,当然,d,a1,a1,7.6793614904184055,7.75775232396425
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,钱,ia2,q,n,7.308973088932195,7.48390835420308
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,总,z,e4,o3,4.799491140042015,4.88306296933453
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,找,zh,iu4,ao3,35.92077136231624,36.01348969654899
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,什么,m,n,e5,48.28087823976671,48.29918928699392
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,没有,m,v4,ei2,10.4291292070372,10.500736124366652
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,当然,n,a2,uo3,7.936282149480427,7.961349193151649
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,也,ie3,uo3,g,8.124723020925671,8.228665161107937
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,我,uo3,uo3,x,19.740873803511196,19.91384925469139
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,我,uo3,ng,uo3,19.53113396584528,19.740873803511196
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,这个,e4,g,n,57.45835013891479,57.525799000296466
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,要,iao4,iou3,zh,44.10921351239257,44.29030691243676
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,他,a1,t,uo3,29.04589244622435,29.10026092006278
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,英文,i1,i4,ng,55.94346479158973,56.2216818945246
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,回去,uei2,h,q,29.466010021242123,29.53037720736039
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,偷,t,<SIL>,ou1,7.060069175115697,7.116198463766463
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,就,iu4,j,zh,45.87827674201068,45.95327024532852
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,乡下,x,iao4,ia1,43.13323022195023,43.190028781062814
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,叫,iao4,j,l,36.52139792035521,36.64253118465866
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,电话,d,a3,ia4,15.828831092694019,15.863462851689235
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,找,zh,iao4,ao3,35.08719709296219,35.19104831189997
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,啦,a1,l,d,7.5426195048761855,7.6793614904184055
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,他们,n,e5,l,41.15680943014235,41.192946767408145
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,他们,t,<SIL>,a1,40.959837419158866,41.02729519288546
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,不,b,iao4,u4,30.864477702921228,30.91064048252626
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,这个,zh,i3,ei4,57.24887667792473,57.402327666542625
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,但,a4,d,n,30.570422989001273,30.643879038739623
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,这个,g,ei4,e4,46.802641873176015,46.84253379749246
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,两,ia3,l,ng,41.2187450097931,41.28138588271474
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,就,iu4,j,i1,31.240579204178413,31.315386305751385
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,来,ai2,l,j,16.10627861397937,16.23590443657583
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,偷,ou1,t,q,5.2837417448269415,5.390619072582866
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,也,ie3,ng,b,49.6465305135384,49.79742241134013
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,没,m,v4,ei2,29.64917591024665,29.67659156359332
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,这样,ei4,zh,ia4,24.406373734123406,24.463602627661096
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,个,g,i1,e4,35.508343279425006,35.540802612069285
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,但是,sh,n,ii4,42.45032558065176,42.46969595728978
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,这个,g,ei4,e4,44.418172373878164,44.44049766685721
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,电话,ia4,d,n,15.863462851689235,15.904143812330892
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,我们,e5,m,n,27.132995607008564,27.164058684425466
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,男,n,e4,a2,47.20100139874344,47.25737468497508
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,老公,ng,o1,m,43.843012141544534,43.869668492604454
ma_4336,f,25,Canton,14,ma_4336_m,4.619987442150039,那么,m,a4,e5,12.494733927428193,12.535524048696708
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,时间,ia4,j,n,41.89358267570818,42.00072507148725
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,就,j,uo3,iu4,15.131885303432263,15.240084212557655
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,嘛,a5,m,<SIL>,37.28400672107557,37.53751737563014
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,一定,ng,i4,iao4,32.94303249728802,33.01478848703329
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,嘛,a5,m,d,30.316861658264084,30.47515249600086
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,什么,sh,uo4,e2,48.152325976353936,48.22921492794705
ma_4336,f,25,Canton,14,ma_4336_m,6.911375217237614,去,v4,q,<SIL>,40.54045112780151,40.6632137777677
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,他,a1,t,<SIL>,11.268914301745374,11.497130205431676
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,他,t,uo1,a1,55.6767887405376,55.74725496369636
ma_4336,f,25,Canton,14,ma_4336_m,4.752918570718802,的,d,ao5,i4,1.2781790349368671,1.3422743269240358
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,台,t,ng,ai2,4.991104876152363,5.050036825325726
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,李,i3,l,j,36.676461690609095,36.799553529219196
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,回去,q,uei2,v4,15.488369340367752,15.524877894789752
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,帮,a1,b,ng,19.251236678225304,19.44726278246488
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,一,i1,ao3,x,58.32451953295047,58.517176067862025
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,忙,m,e,a,17.679871606263948,17.75291122491427
ma_4336,f,25,Canton,14,ma_4336_m,4.752918570718802,为什么,m,n,e5,1.8354190951666534,1.8921532339578784
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,去,q,u4,v4,27.328359204972607,27.41098940770612
ma_4336,f,25,Canton,14,ma_4336_m,6.472691739133782,的,i4,d,a5,25.699530344623813,25.76941677047798
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,懂,o3,d,ng,47.677284854646274,47.74791317966555
ma_4336,f,25,Canton,14,ma_4336_m,5.3523265991775455,就,iu4,j,zh,35.86914540348143,35.92077136231624
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,懂,ng,o3,m,50.1524558395461,50.19880072222945
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,打,a3,d,d,31.576867299018875,31.69059471143976
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,不,b,ie3,u4,49.79742241134013,49.900661890421915
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,还是,ai2,h,sh,9.504707210558205,9.553613275955097
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,跟,g,ua4,e1,31.952641072246816,32.0321404615608
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,交,iao1,j,g,10.8188975505957,11.014628334828405
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,时候,ou5,h,d,21.415854520681403,21.45744146229565
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,找,zh,n,ao3,4.403414086080698,4.458759963692225
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,还是,h,a1,ai2,9.467534074683515,9.504707210558205
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,偷,ou1,t,q,8.900625835121247,9.030686668112708
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,总,o3,z,ng,4.88306296933453,4.968186895918277
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,电话,d,a3,ia4,31.69059471143976,31.71991329061461
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,不,u4,b,b,19.074116173698595,19.15321958420766
ma_4336,f,25,Canton,14,ma_4336_m,5.936037739949313,那,a4,n,g,3.9096171074738506,4.044082944891379
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,当然,a2,r,n,7.891949239788491,7.936282149480427
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,还是,ii5,sh,iao4,42.798607285013226,42.86619642939954
ma_4336,f,25,Canton,14,ma_4336_m,6.135591012491206,老公,l,a1,ao3,49.35550115753301,49.39164990291358
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,要,iao4,iu4,h,15.272429494141443,15.349697693405888
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,英文,n,ue2,k,56.49539168811431,56.59399598731414
ma_4336,f,25,Canton,14,ma_4336_m,4.69246275567496,可能,e2,n,ng,56.81611023739198,57.019391779999545
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,这样,ei4,zh,ia4,28.778063934124784,28.844718489166926
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,搞,ao3,g,b,8.270646488109907,8.38980099124122
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,我,uo3,<SIL>,sh,18.629629754202334,18.70842556688717
ma_4336,f,25,Canton,14,ma_4336_m,5.275543428890118,天,t,ng,ia1,14.547230993503057,14.63655146070995
ma_4336,f,25,Canton,14,ma_4336_m,6.240291445592509,讲,ia3,j,ng,20.826239095735964,20.99322429564375
ma_4336,f,25,Canton,14,ma_4336_m,4.8543030136365,去,v4,q,<SIL>,27.41098940770612,27.637648241247867
ma_4336,f,25,Canton,14,ma_4336_m,6.110768350198114,这样,ia4,ei4,ng,28.844718489166926,28.935024660514337
ma_4336,f,25,Canton,14,ma_4336_m,5.859734590612213,偷,t,ii4,ou1,8.783203533775035,8.900625835121247
ma_4336,f,25,Canton,14,ma_4336_m,6.911375217237614,我,uo3,i1,g,39.38808370049191,39.47214999454285
ma_4336,f,25,Canton,14,ma_4336_m,7.082905895689728,他们,m,a1,e5,41.10432653661342,41.13226097994334
